Date,Open,High,Low,Close,Adj Close,Volume
2010-09-07,3550.719971,3596.159912,3504.639893,3577.600098,3564.837891,3600
2010-09-08,3548.159912,3548.159912,3404.800049,3451.520020,3439.207764,4800
2010-09-09,3360.000000,3431.679932,3350.399902,3410.560059,3398.394043,5900
2010-09-10,3399.040039,3448.320068,3360.000000,3379.199951,3367.145508,4800
2010-09-13,3295.360107,3295.360107,3204.479980,3224.959961,3213.456055,4700
2010-09-14,3240.959961,3260.159912,3137.280029,3190.399902,3179.019043,5800
2010-09-15,3214.080078,3237.120117,3116.159912,3129.600098,3118.436279,4600
2010-09-16,3143.040039,3166.719971,3081.600098,3088.000000,3076.984375,5700
2010-09-17,3032.320068,3100.800049,3029.120117,3052.159912,3041.272217,6100
2010-09-20,3024.000000,3031.679932,2878.080078,2896.639893,2886.307129,9900
2010-09-21,2892.800049,2936.320068,2838.399902,2910.719971,2900.336914,8200
2010-09-22,2937.600098,2966.399902,2863.360107,2915.199951,2904.801025,8500
2010-09-23,2981.120117,2987.520020,2837.120117,2922.239990,2911.815674,10700
2010-09-24,2828.800049,2838.399902,2743.040039,2755.199951,2745.371582,10000
2010-09-27,2741.120117,2795.520020,2729.600098,2789.120117,2779.170654,6300
2010-09-28,2769.919922,2924.159912,2764.159912,2778.239990,2768.329346,11000
2010-09-29,2806.399902,2837.120117,2766.719971,2800.000000,2790.011719,7000
2010-09-30,2761.600098,2897.280029,2711.679932,2841.600098,2831.463623,16600
2010-10-01,2774.399902,2894.719971,2764.800049,2847.360107,2837.203125,7600
2010-10-04,2877.439941,2992.639893,2848.000000,2951.040039,2940.513184,9400
2010-10-05,2849.280029,2849.280029,2714.239990,2730.879883,2721.138184,15300
2010-10-06,2741.120117,2849.919922,2723.199951,2790.399902,2780.446045,12100
2010-10-07,2744.320068,2834.560059,2744.320068,2773.120117,2763.228027,7600
2010-10-08,2762.879883,2823.679932,2691.840088,2705.280029,2695.629883,13300
2010-10-11,2706.560059,2734.080078,2668.800049,2709.760010,2700.093750,7900
2010-10-12,2725.120117,2789.120117,2636.159912,2644.479980,2635.046631,14800
2010-10-13,2599.040039,2624.639893,2551.040039,2586.239990,2577.014404,12400
2010-10-14,2583.679932,2640.000000,2570.879883,2602.239990,2592.957275,11700
2010-10-15,2506.879883,2569.600098,2435.199951,2435.199951,2426.512939,15600
2010-10-18,2432.000000,2458.239990,2408.320068,2438.399902,2429.701660,9700
2010-10-19,2531.199951,2584.959961,2475.520020,2529.280029,2520.257568,20200
2010-10-20,2508.800049,2523.520020,2420.479980,2478.080078,2469.240234,13900
2010-10-21,2429.439941,2529.280029,2397.439941,2460.159912,2451.384277,14500
2010-10-22,2456.320068,2468.479980,2403.199951,2408.320068,2399.729004,9100
2010-10-25,2379.520020,2379.520020,2327.679932,2375.679932,2367.205322,7800
2010-10-26,2412.800049,2437.120117,2339.199951,2355.840088,2347.436279,9100
2010-10-27,2388.479980,2405.120117,2327.679932,2332.159912,2323.840576,11000
2010-10-28,2305.280029,2378.239990,2300.800049,2318.080078,2309.811035,8900
2010-10-29,2323.199951,2336.000000,2295.040039,2332.800049,2324.478516,7700
2010-11-01,2309.760010,2360.959961,2259.199951,2326.399902,2318.101074,13100
2010-11-02,2272.639893,2280.320068,2235.520020,2255.360107,2247.314697,11500
2010-11-03,2245.120117,2305.919922,2221.439941,2222.080078,2214.153564,12300
2010-11-04,2149.120117,2161.280029,2115.840088,2140.800049,2133.163330,11700
2010-11-05,2136.320068,2158.719971,2124.159912,2139.520020,2131.887939,7900
2010-11-08,2150.399902,2165.120117,2122.879883,2131.840088,2124.235352,5100
2010-11-09,2107.520020,2193.919922,2096.639893,2168.959961,2161.222656,8100
2010-11-10,2156.800049,2207.360107,2127.360107,2133.120117,2125.510742,7800
2010-11-11,2232.320068,2257.280029,2161.919922,2170.239990,2162.498291,11500
2010-11-12,2208.639893,2327.679932,2181.120117,2279.040039,2270.910156,12000
2010-11-15,2245.760010,2307.199951,2232.320068,2301.439941,2293.230225,6700
2010-11-16,2353.919922,2445.439941,2315.520020,2418.560059,2409.932617,14600
2010-11-17,2413.439941,2432.000000,2359.040039,2396.159912,2387.612305,9900
2010-11-18,2316.800049,2320.639893,2233.600098,2282.239990,2274.098877,12300
2010-11-19,2293.120117,2318.080078,2259.840088,2275.199951,2267.083984,7600
2010-11-22,2302.080078,2312.320068,2220.800049,2220.800049,2212.878174,9900
2010-11-23,2286.080078,2362.239990,2276.479980,2321.280029,2312.999512,12300
2010-11-24,2255.360107,2255.360107,2167.040039,2181.120117,2173.339600,8900
2010-11-26,2225.280029,2235.520020,2181.760010,2227.199951,2219.255127,4400
2010-11-29,2233.600098,2309.760010,2211.840088,2227.840088,2219.892822,10900
2010-11-30,2300.800049,2338.560059,2272.000000,2313.600098,2305.347168,9000
2010-12-01,2209.919922,2209.919922,2129.919922,2172.800049,2165.049316,11000
2010-12-02,2154.239990,2160.639893,2089.600098,2099.840088,2092.349609,10200
2010-12-03,2124.800049,2125.439941,2074.879883,2081.919922,2074.493164,9600
2010-12-06,2081.919922,2103.040039,2073.600098,2084.479980,2077.044189,4400
2010-12-07,2010.880005,2087.679932,2009.599976,2083.199951,2075.768799,8200
2010-12-08,2066.560059,2103.679932,2049.280029,2053.760010,2046.433838,7800
2010-12-09,2021.119995,2069.120117,2016.000000,2049.280029,2041.969849,4300
2010-12-10,2033.280029,2055.040039,2003.199951,2008.959961,2001.793579,5800
2010-12-13,1984.000000,2032.640015,1982.079956,2030.079956,2022.838257,4600
2010-12-14,2017.280029,2038.400024,1994.880005,2022.400024,2015.185669,5300
2010-12-15,2024.319946,2060.800049,1986.560059,2044.160034,2036.868042,8800
2010-12-16,2041.599976,2055.679932,1989.760010,1999.359985,1992.227905,6500
2010-12-17,1992.959961,2004.479980,1975.680054,1993.599976,1986.488403,3500
2010-12-20,1985.280029,2031.359985,1966.079956,1988.479980,1981.386719,6000
2010-12-21,1967.359985,1979.520020,1953.280029,1953.280029,1946.312256,4300
2010-12-22,1955.199951,1964.160034,1945.599976,1952.640015,1945.674561,3200
2010-12-23,1966.079956,1982.079956,1957.119995,1968.000000,1960.979736,3600
2010-12-27,1984.640015,2024.959961,1956.479980,1964.160034,1957.153442,4800
2010-12-28,1955.199951,1984.000000,1948.160034,1974.400024,1967.356934,1700
2010-12-29,1959.040039,1966.719971,1950.719971,1962.880005,1955.877930,2000
2010-12-30,1960.319946,1986.560059,1960.319946,1976.319946,1969.270020,2700
2010-12-31,1984.000000,2021.119995,1978.880005,1995.520020,1988.401611,3600
2011-01-03,1937.280029,1939.839966,1864.319946,1904.640015,1897.845825,8100
2011-01-04,1882.880005,1941.119995,1879.680054,1907.199951,1900.396484,6400
2011-01-05,1925.760010,1927.680054,1860.479980,1860.479980,1853.843262,7700
2011-01-06,1855.359985,1865.599976,1840.640015,1841.920044,1835.349487,7500
2011-01-07,1834.880005,1898.880005,1831.680054,1843.839966,1837.262695,9100
2011-01-10,1859.199951,1870.719971,1815.680054,1824.000000,1817.493408,6300
2011-01-11,1802.239990,1836.160034,1798.400024,1819.520020,1813.029419,4600
2011-01-12,1790.079956,1813.760010,1777.920044,1780.479980,1774.128662,5800
2011-01-13,1777.280029,1790.719971,1762.560059,1774.719971,1768.389160,7000
2011-01-14,1776.640015,1785.599976,1734.400024,1735.680054,1729.488525,6200
2011-01-18,1777.280029,1782.400024,1715.199951,1720.319946,1714.183228,6700
2011-01-19,1714.560059,1795.839966,1714.560059,1777.280029,1770.940186,10000
2011-01-20,1803.520020,1857.280029,1794.560059,1816.959961,1810.478516,13800
2011-01-21,1789.439941,1863.040039,1781.119995,1859.199951,1852.567749,10300
2011-01-24,1850.880005,1860.479980,1783.040039,1783.040039,1776.679565,13500
2011-01-25,1809.920044,1819.520020,1774.079956,1775.359985,1769.026978,9900
2011-01-26,1766.400024,1781.119995,1732.479980,1745.920044,1739.692017,11200
2011-01-27,1728.640015,1738.239990,1700.479980,1713.920044,1707.806152,11100
2011-01-28,1716.479980,1865.599976,1711.359985,1842.560059,1835.987305,21600
2011-01-31,1838.079956,1882.239990,1802.880005,1817.599976,1811.116333,28000
2011-02-01,1777.920044,1782.400024,1703.040039,1713.920044,1707.806152,18500
2011-02-02,1726.079956,1731.839966,1701.760010,1720.959961,1714.821045,14900
2011-02-03,1732.479980,1774.079956,1704.959961,1714.560059,1708.443970,18500
2011-02-04,1715.199951,1727.359985,1680.000000,1683.839966,1677.833374,17000
2011-02-07,1672.319946,1679.359985,1632.640015,1660.160034,1654.237915,13300
2011-02-08,1658.880005,1667.199951,1621.760010,1621.760010,1615.974976,11700
2011-02-09,1637.760010,1651.199951,1620.479980,1633.280029,1627.453857,13600
2011-02-10,1667.199951,1673.599976,1621.760010,1625.599976,1619.801147,14700
2011-02-11,1642.239990,1648.000000,1589.760010,1593.599976,1587.915283,13400
2011-02-14,1594.239990,1596.800049,1575.680054,1580.800049,1575.161011,3900
2011-02-15,1592.319946,1608.959961,1583.359985,1587.839966,1582.175903,10000
2011-02-16,1575.680054,1575.680054,1544.319946,1556.479980,1550.927734,9600
2011-02-17,1580.800049,1581.439941,1548.800049,1556.479980,1550.927734,6700
2011-02-18,1557.119995,1585.920044,1550.079956,1565.439941,1559.855713,12900
2011-02-22,1626.880005,1708.800049,1615.359985,1704.319946,1698.240234,26800
2011-02-23,1705.599976,1782.400024,1685.760010,1744.640015,1738.416504,24000
2011-02-24,1735.040039,1782.400024,1699.839966,1716.479980,1710.356934,20300
2011-02-25,1686.400024,1689.599976,1638.400024,1644.160034,1638.295044,13900
2011-02-28,1626.880005,1662.719971,1610.239990,1636.479980,1630.642334,28800
2011-03-01,1612.800049,1726.079956,1612.800049,1713.280029,1707.168457,32000
2011-03-02,1717.760010,1719.680054,1653.119995,1686.400024,1680.384277,31300
2011-03-03,1638.400024,1638.400024,1578.880005,1587.839966,1582.175903,12000
2011-03-04,1591.040039,1642.880005,1583.359985,1610.880005,1605.133789,15000
2011-03-07,1591.040039,1719.040039,1587.839966,1675.520020,1669.543091,16900
2011-03-08,1683.839966,1713.280029,1633.920044,1656.319946,1650.411499,15900
2011-03-09,1676.160034,1716.479980,1668.479980,1690.239990,1684.210571,22900
2011-03-10,1749.119995,1789.439941,1736.319946,1767.680054,1761.374390,21500
2011-03-11,1800.959961,1800.959961,1719.680054,1737.599976,1731.401611,15500
2011-03-14,1765.119995,1792.000000,1726.079956,1754.239990,1747.982300,14300
2011-03-15,1911.040039,1924.479980,1797.119995,1825.920044,1819.406616,24100
2011-03-16,1872.640015,1996.800049,1843.199951,1956.479980,1949.500854,34500
2011-03-17,1864.959961,1907.839966,1841.280029,1905.920044,1899.121338,20200
2011-03-18,1838.719971,1921.280029,1838.719971,1916.800049,1909.962524,13500
2011-03-21,1829.119995,1839.359985,1779.199951,1810.560059,1804.101440,18800
2011-03-22,1801.599976,1829.119995,1797.760010,1817.599976,1811.116333,12200
2011-03-23,1836.800049,1872.640015,1771.520020,1786.880005,1780.505859,19200
2011-03-24,1749.119995,1775.359985,1680.000000,1690.880005,1684.848267,18100
2011-03-25,1674.239990,1685.119995,1644.800049,1680.640015,1674.644897,13500
2011-03-28,1657.599976,1708.800049,1655.680054,1706.239990,1700.153564,8500
2011-03-29,1718.400024,1733.119995,1657.599976,1658.880005,1652.962524,16300
2011-03-30,1631.359985,1655.680054,1624.959961,1632.000000,1626.178345,10600
2011-03-31,1640.319946,1648.640015,1620.479980,1625.599976,1619.801147,9800
2011-04-01,1598.719971,1637.119995,1585.280029,1623.680054,1617.888062,11800
2011-04-04,1608.319946,1659.520020,1604.479980,1638.400024,1632.555542,10100
2011-04-05,1648.640015,1661.439941,1619.839966,1650.560059,1644.672241,10100
2011-04-06,1614.719971,1667.839966,1599.359985,1642.239990,1636.381836,15500
2011-04-07,1641.599976,1678.079956,1610.239990,1642.239990,1636.381836,16400
2011-04-08,1621.760010,1690.880005,1615.359985,1667.199951,1661.252686,9500
2011-04-11,1648.000000,1699.839966,1635.199951,1681.920044,1675.920288,11600
2011-04-12,1706.880005,1735.680054,1692.800049,1714.560059,1708.443970,16300
2011-04-13,1682.560059,1713.280029,1659.520020,1673.599976,1667.630005,17400
2011-04-14,1708.800049,1728.000000,1675.520020,1681.920044,1675.920288,21000
2011-04-15,1699.839966,1724.160034,1671.680054,1692.800049,1686.761475,15900
2011-04-18,1738.239990,1809.920044,1724.800049,1725.439941,1719.285034,15300
2011-04-19,1713.280029,1739.520020,1694.079956,1694.079956,1688.036865,9100
2011-04-20,1603.839966,1610.239990,1574.400024,1578.880005,1573.247803,23800
2011-04-21,1532.160034,1555.839966,1530.239990,1541.760010,1536.260254,15800
2011-04-25,1537.920044,1546.239990,1527.040039,1529.599976,1524.143677,6400
2011-04-26,1516.160034,1527.040039,1488.000000,1504.000000,1498.634888,11000
2011-04-27,1494.400024,1515.520020,1467.520020,1473.280029,1468.024536,12600
2011-04-28,1486.079956,1497.599976,1472.000000,1482.239990,1476.952515,9200
2011-04-29,1484.800049,1489.920044,1467.520020,1480.959961,1475.677124,5900
2011-05-02,1470.719971,1501.439941,1462.400024,1490.560059,1485.242920,10600
2011-05-03,1492.479980,1539.199951,1488.640015,1510.400024,1505.012207,14300
2011-05-04,1509.760010,1556.479980,1497.599976,1519.359985,1513.940063,15700
2011-05-05,1541.119995,1557.760010,1489.280029,1541.760010,1536.260254,17400
2011-05-06,1495.680054,1540.479980,1469.439941,1527.680054,1522.230469,18500
2011-05-09,1521.920044,1537.280029,1492.479980,1511.040039,1505.649902,9800
2011-05-10,1496.959961,1504.640015,1466.880005,1472.640015,1467.386841,10000
2011-05-11,1477.760010,1534.719971,1464.319946,1504.000000,1498.634888,13500
2011-05-12,1520.000000,1543.680054,1472.000000,1477.760010,1472.488647,13600
2011-05-13,1487.359985,1530.880005,1480.319946,1527.680054,1522.230469,14100
2011-05-16,1548.800049,1618.560059,1536.000000,1607.680054,1601.945068,16700
2011-05-17,1633.920044,1641.599976,1592.959961,1594.239990,1588.552979,19700
2011-05-18,1598.719971,1605.119995,1544.959961,1553.920044,1548.376953,8300
2011-05-19,1536.640015,1568.000000,1530.880005,1539.839966,1534.347046,11000
2011-05-20,1544.959961,1581.439941,1541.119995,1573.760010,1568.146118,11400
2011-05-23,1640.959961,1667.199951,1626.239990,1644.160034,1638.295044,23500
2011-05-24,1632.000000,1676.160034,1632.000000,1674.880005,1668.905396,13600
2011-05-25,1685.119995,1685.119995,1633.280029,1656.319946,1650.411499,8500
2011-05-26,1669.760010,1669.760010,1611.520020,1624.959961,1619.163452,7500
2011-05-27,1617.920044,1621.119995,1596.160034,1600.640015,1594.930176,6200
2011-05-31,1553.280029,1580.800049,1525.119995,1525.760010,1520.317383,15700
2011-06-01,1530.880005,1625.599976,1523.199951,1623.040039,1617.250366,16500
2011-06-02,1612.800049,1639.040039,1594.239990,1610.880005,1605.133789,11600
2011-06-03,1665.280029,1690.880005,1630.719971,1682.560059,1676.557983,14800
2011-06-06,1693.439941,1726.719971,1667.839966,1724.160034,1718.009644,13000
2011-06-07,1710.719971,1736.959961,1690.880005,1733.760010,1727.575317,10800
2011-06-08,1745.280029,1786.880005,1736.319946,1771.520020,1765.200684,13800
2011-06-09,1770.239990,1786.880005,1735.680054,1762.560059,1756.272705,8300
2011-06-10,1785.599976,1847.680054,1776.640015,1843.839966,1837.262695,13700
2011-06-13,1836.800049,1862.400024,1814.400024,1844.479980,1837.900269,11800
2011-06-14,1799.040039,1801.599976,1758.079956,1774.719971,1768.389160,10700
2011-06-15,1821.439941,1880.959961,1789.439941,1871.359985,1864.684448,20700
2011-06-16,1870.079956,1941.760010,1851.520020,1896.319946,1889.555298,14900
2011-06-17,1845.119995,1926.400024,1834.880005,1911.680054,1904.860718,14500
2011-06-20,1928.319946,1928.319946,1864.319946,1882.239990,1875.525635,13600
2011-06-21,1858.560059,1884.160034,1754.239990,1760.000000,1753.721680,25100
2011-06-22,1779.199951,1799.040039,1751.040039,1796.479980,1790.071533,10800
2011-06-23,1854.079956,1873.920044,1745.280029,1747.839966,1741.605103,33300
2011-06-24,1774.719971,1848.319946,1766.400024,1840.000000,1833.436401,14000
2011-06-27,1834.880005,1843.199951,1722.880005,1751.680054,1745.431519,17100
2011-06-28,1736.959961,1745.920044,1670.400024,1672.959961,1666.992188,13400
2011-06-29,1657.599976,1687.040039,1642.880005,1651.199951,1645.309814,13900
2011-06-30,1633.280029,1636.479980,1582.719971,1588.479980,1582.813599,13500
2011-07-01,1580.800049,1596.800049,1508.479980,1513.599976,1508.200684,23300
2011-07-05,1509.119995,1519.359985,1486.719971,1492.479980,1487.156006,13900
2011-07-06,1496.319946,1511.680054,1469.439941,1476.479980,1471.213135,17500
2011-07-07,1441.920044,1449.599976,1403.520020,1415.040039,1409.992432,18400
2011-07-08,1452.160034,1474.560059,1426.560059,1427.839966,1422.746582,23700
2011-07-11,1472.000000,1518.719971,1450.239990,1502.719971,1497.359497,21000
2011-07-12,1503.359985,1543.040039,1495.040039,1538.560059,1533.071655,16500
2011-07-13,1504.000000,1536.000000,1472.000000,1519.359985,1513.940063,18900
2011-07-14,1505.920044,1588.479980,1486.719971,1571.199951,1565.595093,27700
2011-07-15,1517.439941,1553.920044,1507.199951,1507.839966,1502.461182,19300
2011-07-18,1532.800049,1576.959961,1512.959961,1534.719971,1529.245361,16700
2011-07-19,1487.359985,1488.000000,1424.000000,1427.199951,1422.108765,19600
2011-07-20,1403.520020,1453.439941,1403.520020,1446.400024,1441.240479,13400
2011-07-21,1440.640015,1463.680054,1392.000000,1414.400024,1409.354614,16500
2011-07-22,1418.880005,1421.439941,1367.040039,1372.160034,1367.265259,15600
2011-07-25,1407.359985,1413.760010,1359.359985,1379.839966,1374.917847,15900
2011-07-26,1384.319946,1391.359985,1356.800049,1369.599976,1364.714355,11600
2011-07-27,1397.760010,1486.079956,1395.199951,1474.560059,1469.299927,30500
2011-07-28,1475.839966,1491.199951,1412.479980,1468.800049,1463.560547,27200
2011-07-29,1504.000000,1525.119995,1436.800049,1482.239990,1476.952515,34400
2011-08-01,1428.479980,1556.479980,1419.520020,1502.079956,1496.721802,31500
2011-08-02,1523.839966,1619.839966,1504.000000,1615.359985,1609.597656,26500
2011-08-03,1610.239990,1695.359985,1563.520020,1571.839966,1566.232910,35700
2011-08-04,1640.319946,1786.239990,1630.079956,1785.599976,1779.230347,41800
2011-08-05,1726.079956,1973.119995,1704.959961,1820.800049,1814.304932,85100
2011-08-08,1986.560059,2150.399902,1895.680054,2150.399902,2142.729004,84200
2011-08-09,2058.239990,2235.520020,1836.800049,1842.560059,1835.987305,89900
2011-08-10,1963.520020,2067.840088,1881.599976,2049.280029,2041.969849,39500
2011-08-11,1979.520020,2003.199951,1720.319946,1789.439941,1783.056641,39000
2011-08-12,1751.040039,1810.560059,1709.439941,1742.079956,1735.865601,27100
2011-08-15,1720.959961,1745.920044,1665.920044,1665.920044,1659.977417,21100
2011-08-16,1708.800049,1772.800049,1667.839966,1709.439941,1703.342041,34200
2011-08-17,1701.760010,1789.439941,1657.599976,1738.880005,1732.677124,30400
2011-08-18,1878.400024,2038.400024,1878.400024,1989.119995,1982.024414,76300
2011-08-19,2054.399902,2106.239990,1908.479980,2098.560059,2091.074219,67200
2011-08-22,1950.719971,2098.560059,1948.160034,2082.560059,2075.131348,48400
2011-08-23,2032.640015,2060.800049,1822.719971,1824.000000,1817.493408,42900
2011-08-24,1834.880005,1880.319946,1767.040039,1778.560059,1772.215576,24700
2011-08-25,1784.959961,1884.160034,1756.800049,1863.680054,1857.031860,34200
2011-08-26,1883.520020,1938.560059,1705.599976,1726.079956,1719.922607,48400
2011-08-29,1674.880005,1674.880005,1575.680054,1580.160034,1574.523315,32700
2011-08-30,1600.000000,1623.040039,1520.640015,1551.359985,1545.826050,38300
2011-08-31,1520.640015,1579.520020,1483.520020,1543.040039,1537.535767,41600
2011-09-01,1527.680054,1591.040039,1491.839966,1584.000000,1578.349609,34900
2011-09-02,1665.920044,1718.400024,1645.439941,1692.160034,1686.123779,45600
2011-09-06,1812.479980,1823.359985,1684.479980,1692.160034,1686.123779,46700
2011-09-07,1619.199951,1633.280029,1562.239990,1562.880005,1557.304932,24000
2011-09-08,1587.839966,1600.000000,1518.719971,1584.640015,1578.987305,29200
